"Date(UTC)","OrderNo","Pair","Type","Side","Order Price","Order Amount","Time","Executed","Average Price","Trading total","Status"
"2025-07-29 13:58:00","1391235833","DOGEUSDC","Stop-Market","BUY","0","243DOGE","2025-07-29 13:59:02","0DOGE","0","0USDC","CANCELED"
"2025-07-29 13:58:00","1091113216","ADAUSDC","Stop-Market","BUY","0","61.1ADA","2025-07-29 13:59:02","0ADA","0","0USDC","CANCELED"
"2025-07-29 13:47:01","1391177791","DOGEUSDC","Stop-Market","BUY","0","80DOGE","2025-07-29 13:48:01","0DOGE","0","0USDC","CANCELED"
"2025-07-29 13:47:00","1091073610","ADAUSDC","Stop-Market","BUY","0","17.3ADA","2025-07-29 13:47:09","17.3ADA","0.7991","13.82443USDC","FILLED"
"2025-07-29 13:46:00","1091070556","ADAUSDC","Stop-Market","BUY","0","28ADA","2025-07-29 13:46:42","28ADA","0.7991","22.3748USDC","FILLED"
"2025-07-29 12:55:02","1391012865","DOGEUSDC","Stop-Market","SELL","0","66DOGE","2025-07-29 12:55:50","66DOGE","0.22985303","15.1703USDC","FILLED"
"2025-07-29 12:50:03","1391001328","DOGEUSDC","Stop-Market","SELL","0","157DOGE","2025-07-29 12:51:31","157DOGE","0.22988","36.09116USDC","FILLED"
"2025-07-29 12:45:04","1390986791","DOGEUSDC","Stop-Market","SELL","0","148DOGE","2025-07-29 12:50:03","0DOGE","0","0USDC","CANCELED"
"2025-07-29 12:40:04","1390974765","DOGEUSDC","Stop-Market","SELL","0","111DOGE","2025-07-29 13:06:19","111DOGE","0.22929","25.45119USDC","FILLED"
"2025-07-29 12:35:02","1390962049","DOGEUSDC","Stop-Market","SELL","0","74DOGE","2025-07-29 12:40:04","0DOGE","0","0USDC","CANCELED"
"2025-07-29 12:29:03","1390946382","DOGEUSDC","Stop-Market","SELL","0","153DOGE","2025-07-29 12:29:39","153DOGE","0.22946","35.10738USDC","FILLED"
"2025-07-29 12:28:03","1390944267","DOGEUSDC","Stop-Market","SELL","0","122DOGE","2025-07-29 12:29:03","0DOGE","0","0USDC","CANCELED"
"2025-07-29 12:27:02","1390941490","DOGEUSDC","Stop-Market","SELL","0","95DOGE","2025-07-29 12:28:03","0DOGE","0","0USDC","CANCELED"
"2025-07-29 12:26:02","1390939546","DOGEUSDC","Stop-Market","SELL","0","85DOGE","2025-07-29 12:27:03","0DOGE","0","0USDC","CANCELED"
"2025-07-29 12:25:02","1390937542","DOGEUSDC","Stop-Market","SELL","0","68DOGE","2025-07-29 12:26:03","0DOGE","0","0USDC","CANCELED"
"2025-07-29 12:24:02","1390935161","DOGEUSDC","Stop-Market","SELL","0","69DOGE","2025-07-29 12:25:03","0DOGE","0","0USDC","CANCELED"
"2025-07-29 12:24:02","1090924127","ADAUSDC","Stop-Market","SELL","0","43.2ADA","2025-07-29 12:24:39","43.2ADA","0.7998","34.55136USDC","FILLED"
"2025-07-29 12:23:02","1390932055","DOGEUSDC","Stop-Market","SELL","0","56DOGE","2025-07-29 12:24:03","0DOGE","0","0USDC","CANCELED"
"2025-07-29 12:23:02","1090922167","ADAUSDC","Stop-Market","SELL","0","43.2ADA","2025-07-29 12:24:03","0ADA","0","0USDC","CANCELED"
"2025-07-29 12:07:48","1090896151","ADAUSDC","Stop-Market","BUY","0","23.9ADA","2025-07-29 12:08:28","0ADA","0","0USDC","CANCELED"
"2025-07-29 12:07:18","1090895563","ADAUSDC","Stop-Market","BUY","0","48.4ADA","2025-07-29 12:07:50","0ADA","0","0USDC","CANCELED"
"2025-07-29 11:53:17","1390862994","DOGEUSDC","Stop-Market","BUY","0","1423DOGE","2025-07-29 12:01:00","0DOGE","0","0USDC","CANCELED"
"2025-07-29 11:39:56","1390835429","DOGEUSDC","Stop-Market","BUY","0","1423DOGE","2025-07-29 11:40:01","0DOGE","0","0USDC","CANCELED"
"2025-07-29 11:14:29","1390777657","DOGEUSDC","Stop-Market","BUY","0","1295DOGE","2025-07-29 11:14:53","0DOGE","0","0USDC","CANCELED"
"2025-07-29 11:14:14","1390777401","DOGEUSDC","Stop-Market","BUY","0","1281DOGE","2025-07-29 11:14:30","0DOGE","0","0USDC","CANCELED"
"2025-07-29 11:13:59","1390776960","DOGEUSDC","Stop-Market","BUY","0","1423DOGE","2025-07-29 11:14:15","0DOGE","0","0USDC","CANCELED"
"2025-07-29 11:13:18","1390775984","DOGEUSDC","Stop-Market","BUY","0","1156DOGE","2025-07-29 11:13:48","0DOGE","0","0USDC","CANCELED"
"2025-07-29 11:12:40","1390774739","DOGEUSDC","Stop-Market","BUY","0","1285DOGE","2025-07-29 11:13:19","0DOGE","0","0USDC","CANCELED"
"2025-07-29 11:12:04","1390773767","DOGEUSDC","Stop-Market","BUY","0","1385DOGE","2025-07-29 11:13:46","0DOGE","0","0USDC","CANCELED"
"2025-07-29 11:01:32","1390750505","DOGEUSDC","Stop-Market","BUY","0","333DOGE","2025-07-29 11:12:05","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:55:54","1390733736","DOGEUSDC","Stop-Market","BUY","0","100DOGE","2025-07-29 11:00:18","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:54:20","1390730558","DOGEUSDC","Stop-Market","BUY","0","100DOGE","2025-07-29 10:55:55","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:53:31","1390728705","DOGEUSDC","Stop-Market","BUY","0","100DOGE","2025-07-29 11:12:26","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:53:18","1390728402","DOGEUSDC","Stop-Market","BUY","0","100DOGE","2025-07-29 10:53:32","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:52:02","1390724718","DOGEUSDC","Stop-Market","BUY","0","396DOGE","2025-07-29 10:52:04","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:52:01","1090775603","ADAUSDC","Stop-Market","BUY","0","100.8ADA","2025-07-29 10:52:05","0ADA","0","0USDC","CANCELED"
"2025-07-29 10:51:02","1090773133","ADAUSDC","Stop-Market","BUY","0","102.1ADA","2025-07-29 10:52:07","0ADA","0","0USDC","CANCELED"
"2025-07-29 10:51:01","1390721879","DOGEUSDC","Stop-Market","BUY","0","401DOGE","2025-07-29 10:52:02","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:50:02","1390719712","DOGEUSDC","Stop-Market","BUY","0","378DOGE","2025-07-29 10:52:08","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:50:01","1090771583","ADAUSDC","Stop-Market","BUY","0","95.6ADA","2025-07-29 10:51:03","0ADA","0","0USDC","CANCELED"
"2025-07-29 10:49:12","1390716896","DOGEUSDC","Stop-Market","BUY","0","100DOGE","2025-07-29 10:50:03","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:49:01","1390716439","DOGEUSDC","Stop-Market","BUY","0","376DOGE","2025-07-29 10:49:36","376DOGE","0.22620987","85.05491USDC","FILLED"
"2025-07-29 10:49:01","1090768995","ADAUSDC","Stop-Market","BUY","0","65.4ADA","2025-07-29 10:52:09","0ADA","0","0USDC","CANCELED"
"2025-07-29 10:48:01","1090766856","ADAUSDC","Stop-Market","BUY","0","62.3ADA","2025-07-29 10:49:02","0ADA","0","0USDC","CANCELED"
"2025-07-29 10:47:02","1090765008","ADAUSDC","Stop-Market","BUY","0","45.4ADA","2025-07-29 10:52:10","0ADA","0","0USDC","CANCELED"
"2025-07-29 10:47:01","1390710304","DOGEUSDC","Stop-Market","BUY","0","194DOGE","2025-07-29 10:49:02","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:46:31","1390709269","DOGEUSDC","Stop-Market","BUY","0","100DOGE","2025-07-29 10:52:01","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:46:01","1090763165","ADAUSDC","Stop-Market","BUY","0","46ADA","2025-07-29 10:47:02","0ADA","0","0USDC","CANCELED"
"2025-07-29 10:46:01","1390707889","DOGEUSDC","Stop-Market","BUY","0","197DOGE","2025-07-29 10:46:32","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:45:02","1390705683","DOGEUSDC","Stop-Market","BUY","0","174DOGE","2025-07-29 10:51:59","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:45:02","1090760922","ADAUSDC","Stop-Market","BUY","0","43.2ADA","2025-07-29 10:45:06","43.2ADA","0.7949","34.33968USDC","FILLED"
"2025-07-29 10:44:23","1390704272","DOGEUSDC","Stop-Market","BUY","0","100DOGE","2025-07-29 10:45:03","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:44:02","1390703160","DOGEUSDC","Stop-Market","BUY","0","155DOGE","2025-07-29 10:48:59","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:44:01","1090759418","ADAUSDC","Stop-Market","BUY","0","35.7ADA","2025-07-29 10:45:03","0ADA","0","0USDC","CANCELED"
"2025-07-29 10:39:27","1390692913","DOGEUSDC","Stop-Market","BUY","0","100DOGE","2025-07-29 10:44:03","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:38:41","1390690473","DOGEUSDC","Stop-Market","BUY","0","100DOGE","2025-07-29 10:48:48","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:38:13","1390689641","DOGEUSDC","Stop-Market","BUY","0","100DOGE","2025-07-29 10:38:42","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:33:20","1390677305","DOGEUSDC","Stop-Market","BUY","0","100DOGE","2025-07-29 10:33:24","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:33:19","1390677221","DOGEUSDC","Stop-Market","BUY","0","50DOGE","2025-07-29 10:33:21","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:32:23","1390674829","DOGEUSDC","Stop-Market","BUY","0","50DOGE","2025-07-29 10:32:25","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:32:23","1390674853","DOGEUSDC","Stop-Market","BUY","0","100DOGE","2025-07-29 10:32:27","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:31:36","1390671921","DOGEUSDC","Stop-Market","BUY","0","100DOGE","2025-07-29 10:31:40","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:31:36","1390671877","DOGEUSDC","Stop-Market","BUY","0","50DOGE","2025-07-29 10:31:39","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:31:12","1390670838","DOGEUSDC","Stop-Market","BUY","0","100DOGE","2025-07-29 10:31:14","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:31:11","1390670800","DOGEUSDC","Stop-Market","BUY","0","50DOGE","2025-07-29 10:31:15","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:30:42","1390669297","DOGEUSDC","Stop-Market","BUY","0","100DOGE","2025-07-29 10:30:44","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:30:41","1390669260","DOGEUSDC","Stop-Market","BUY","0","50DOGE","2025-07-29 10:30:45","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:29:43","1390667161","DOGEUSDC","Stop-Market","BUY","0","100DOGE","2025-07-29 10:29:45","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:29:42","1390667152","DOGEUSDC","Stop-Market","BUY","0","50DOGE","2025-07-29 10:29:46","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:28:10","1390664335","DOGEUSDC","Stop-Market","BUY","0","100DOGE","2025-07-29 10:28:11","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:28:09","1390664307","DOGEUSDC","Stop-Market","BUY","0","50DOGE","2025-07-29 10:29:42","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:27:26","1390662372","DOGEUSDC","Stop-Market","BUY","0","100DOGE","2025-07-29 10:27:28","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:27:26","1390662339","DOGEUSDC","Stop-Market","BUY","0","50DOGE","2025-07-29 10:27:30","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:25:59","1390658533","DOGEUSDC","Stop-Market","BUY","0","100DOGE","2025-07-29 10:26:00","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:25:58","1390658524","DOGEUSDC","Stop-Market","BUY","0","50DOGE","2025-07-29 10:26:02","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:23:10","1390650518","DOGEUSDC","Stop-Market","BUY","0","100DOGE","2025-07-29 10:25:58","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:16:01","1390628088","DOGEUSDC","Stop-Market","BUY","0","370DOGE","2025-07-29 10:16:02","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:15:03","1390624675","DOGEUSDC","Stop-Market","BUY","0","289DOGE","2025-07-29 10:15:04","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:14:02","1390619910","DOGEUSDC","Stop-Market","BUY","0","230DOGE","2025-07-29 10:14:02","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:14:01","1090701115","ADAUSDC","Stop-Market","BUY","0","13.6ADA","2025-07-29 10:14:02","0ADA","0","0USDC","CANCELED"
"2025-07-29 10:13:01","1390616649","DOGEUSDC","Stop-Market","BUY","0","171DOGE","2025-07-29 10:13:02","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:13:01","1090698898","ADAUSDC","Stop-Market","BUY","0","62.1ADA","2025-07-29 10:13:02","0ADA","0","0USDC","CANCELED"
"2025-07-29 10:12:01","1390613643","DOGEUSDC","Stop-Market","BUY","0","189DOGE","2025-07-29 10:12:02","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:12:01","1090697108","ADAUSDC","Stop-Market","BUY","0","60.9ADA","2025-07-29 10:12:02","0ADA","0","0USDC","CANCELED"
"2025-07-29 10:11:01","1090695637","ADAUSDC","Stop-Market","BUY","0","60.9ADA","2025-07-29 10:11:02","0ADA","0","0USDC","CANCELED"
"2025-07-29 10:11:01","1390611359","DOGEUSDC","Stop-Market","BUY","0","176DOGE","2025-07-29 10:11:02","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:10:01","1390608713","DOGEUSDC","Stop-Market","BUY","0","123DOGE","2025-07-29 10:10:02","0DOGE","0","0USDC","CANCELED"
"2025-07-29 10:10:01","1090692506","ADAUSDC","Stop-Market","BUY","0","39.1ADA","2025-07-29 10:10:02","0ADA","0","0USDC","CANCELED"
"2025-07-29 09:40:01","1390546401","DOGEUSDC","Stop-Market","BUY","0","240DOGE","2025-07-29 09:40:02","0DOGE","0","0USDC","CANCELED"
"2025-07-29 09:39:01","1390545484","DOGEUSDC","Stop-Market","BUY","0","166DOGE","2025-07-29 09:39:02","0DOGE","0","0USDC","CANCELED"
"2025-07-29 09:38:02","1390544142","DOGEUSDC","Stop-Market","BUY","0","166DOGE","2025-07-29 09:38:02","0DOGE","0","0USDC","CANCELED"
"2025-07-29 09:37:01","1390542347","DOGEUSDC","Stop-Market","BUY","0","162DOGE","2025-07-29 09:37:02","0DOGE","0","0USDC","CANCELED"
"2025-07-29 09:36:02","1390540188","DOGEUSDC","Stop-Market","BUY","0","90DOGE","2025-07-29 09:36:02","0DOGE","0","0USDC","CANCELED"
"2025-07-29 09:35:01","1390538103","DOGEUSDC","Stop-Market","BUY","0","62DOGE","2025-07-29 09:35:02","0DOGE","0","0USDC","CANCELED"
"2025-07-29 05:42:00","1090340682","ADAUSDC","Stop-Market","SELL","0","42.8ADA","2025-07-29 05:42:01","0ADA","0","0USDC","CANCELED"
"2025-07-29 05:19:01","1389953470","DOGEUSDC","Stop-Market","BUY","0","15DOGE","2025-07-29 05:19:02","0DOGE","0","0USDC","CANCELED"
"2025-07-29 05:11:00","1090300654","ADAUSDC","Stop-Market","SELL","0","83ADA","2025-07-29 05:11:01","0ADA","0","0USDC","CANCELED"
"2025-07-29 05:09:01","1389934383","DOGEUSDC","Stop-Market","SELL","0","50DOGE","2025-07-29 05:09:01","0DOGE","0","0USDC","CANCELED"
"2025-07-29 04:53:02","1090273632","ADAUSDC","Stop-Market","BUY","0","37.7ADA","2025-07-29 04:53:02","0ADA","0","0USDC","CANCELED"
"2025-07-29 04:52:01","1090272405","ADAUSDC","Stop-Market","BUY","0","30.1ADA","2025-07-29 04:52:02","0ADA","0","0USDC","CANCELED"
"2025-07-29 04:39:01","1389867890","DOGEUSDC","Stop-Market","BUY","0","164DOGE","2025-07-29 04:39:02","0DOGE","0","0USDC","CANCELED"
"2025-07-29 04:39:01","1090252776","ADAUSDC","Stop-Market","BUY","0","34.4ADA","2025-07-29 04:39:02","0ADA","0","0USDC","CANCELED"
"2025-07-29 04:38:02","1090251643","ADAUSDC","Stop-Market","BUY","0","26.9ADA","2025-07-29 04:38:02","0ADA","0","0USDC","CANCELED"
"2025-07-29 04:38:02","1389865945","DOGEUSDC","Stop-Market","BUY","0","139DOGE","2025-07-29 04:38:02","0DOGE","0","0USDC","CANCELED"
"2025-07-29 04:37:01","1389864027","DOGEUSDC","Stop-Market","BUY","0","111DOGE","2025-07-29 04:37:02","0DOGE","0","0USDC","CANCELED"
"2025-07-29 04:37:01","1090250417","ADAUSDC","Stop-Market","BUY","0","21.2ADA","2025-07-29 04:37:02","0ADA","0","0USDC","CANCELED"
"2025-07-29 04:13:01","1389815951","DOGEUSDC","Stop-Market","SELL","0","23DOGE","2025-07-29 04:13:01","0DOGE","0","0USDC","CANCELED"
"2025-07-29 04:12:01","1389814310","DOGEUSDC","Stop-Market","SELL","0","23DOGE","2025-07-29 04:12:02","0DOGE","0","0USDC","CANCELED"
"2025-07-29 03:49:01","1090182356","ADAUSDC","Stop-Market","SELL","0","128.4ADA","2025-07-29 03:49:02","0ADA","0","0USDC","CANCELED"
"2025-07-29 03:49:01","1389758689","DOGEUSDC","Stop-Market","SELL","0","49DOGE","2025-07-29 03:49:02","0DOGE","0","0USDC","CANCELED"
"2025-07-29 03:48:02","1389755601","DOGEUSDC","Stop-Market","SELL","0","49DOGE","2025-07-29 03:48:02","0DOGE","0","0USDC","CANCELED"
"2025-07-29 03:48:02","1090180298","ADAUSDC","Stop-Market","SELL","0","120.8ADA","2025-07-29 03:48:03","0ADA","0","0USDC","CANCELED"
"2025-07-29 03:47:01","1389752474","DOGEUSDC","Stop-Market","SELL","0","34DOGE","2025-07-29 03:47:02","0DOGE","0","0USDC","CANCELED"
"2025-07-29 03:47:01","1090178522","ADAUSDC","Stop-Market","SELL","0","85.6ADA","2025-07-29 03:47:02","0ADA","0","0USDC","CANCELED"
"2025-07-29 03:15:02","1090112479","ADAUSDC","Stop-Market","SELL","0","94.4ADA","2025-07-29 03:15:02","0ADA","0","0USDC","CANCELED"
"2025-07-29 03:15:02","1389654158","DOGEUSDC","Stop-Market","SELL","0","54DOGE","2025-07-29 03:15:02","0DOGE","0","0USDC","CANCELED"
"2025-07-29 01:43:01","1389341331","DOGEUSDC","Stop-Market","BUY","0","61DOGE","2025-07-29 01:43:02","0DOGE","0","0USDC","CANCELED"
"2025-07-28 21:58:01","1388653762","DOGEUSDC","Stop-Market","BUY","0","322DOGE","2025-07-28 21:58:02","0DOGE","0","0USDC","CANCELED"
"2025-07-28 21:57:02","1388653139","DOGEUSDC","Stop-Market","BUY","0","250DOGE","2025-07-28 21:57:02","0DOGE","0","0USDC","CANCELED"
"2025-07-28 21:57:01","1089375061","ADAUSDC","Stop-Market","BUY","0","56.3ADA","2025-07-28 21:57:02","0ADA","0","0USDC","CANCELED"
"2025-07-28 21:56:01","1388652065","DOGEUSDC","Stop-Market","BUY","0","174DOGE","2025-07-28 21:56:02","0DOGE","0","0USDC","CANCELED"
"2025-07-28 21:27:00","1089345926","ADAUSDC","Stop-Market","BUY","0","40.7ADA","2025-07-28 21:27:01","0ADA","0","0USDC","CANCELED"
"2025-07-28 20:31:01","1388469191","DOGEUSDC","Stop-Market","BUY","0","13DOGE","2025-07-28 20:31:02","0DOGE","0","0USDC","CANCELED"
"2025-07-28 20:15:00","1388414446","DOGEUSDC","Stop-Market","BUY","0","197DOGE","2025-07-28 20:15:01","0DOGE","0","0USDC","CANCELED"
"2025-07-28 20:14:00","1388412586","DOGEUSDC","Stop-Market","BUY","0","197DOGE","2025-07-28 20:14:01","0DOGE","0","0USDC","CANCELED"
"2025-07-28 20:13:01","1388409764","DOGEUSDC","Stop-Market","BUY","0","197DOGE","2025-07-28 20:13:02","0DOGE","0","0USDC","CANCELED"
"2025-07-28 20:12:01","1388407380","DOGEUSDC","Stop-Market","BUY","0","154DOGE","2025-07-28 20:12:02","0DOGE","0","0USDC","CANCELED"
"2025-07-28 19:49:01","1089120151","ADAUSDC","Stop-Market","BUY","0","42.5ADA","2025-07-28 19:49:02","0ADA","0","0USDC","CANCELED"
"2025-07-28 19:49:01","1388345919","DOGEUSDC","Stop-Market","BUY","0","145DOGE","2025-07-28 19:49:02","0DOGE","0","0USDC","CANCELED"
"2025-07-28 19:48:01","1388342997","DOGEUSDC","Stop-Market","BUY","0","145DOGE","2025-07-28 19:48:02","0DOGE","0","0USDC","CANCELED"
"2025-07-28 19:48:01","1089118031","ADAUSDC","Stop-Market","BUY","0","31.8ADA","2025-07-28 19:48:02","0ADA","0","0USDC","CANCELED"
"2025-07-28 19:37:01","1089097994","ADAUSDC","Stop-Market","BUY","0","55.4ADA","2025-07-28 19:37:02","0ADA","0","0USDC","CANCELED"
"2025-07-28 18:36:01","1088972709","ADAUSDC","Stop-Market","BUY","0","31.8ADA","2025-07-28 18:36:02","0ADA","0","0USDC","CANCELED"
"2025-07-28 17:32:02","1387884346","DOGEUSDC","Stop-Market","SELL","0","5DOGE","2025-07-28 17:32:03","0DOGE","0","0USDC","CANCELED"
"2025-07-28 17:23:00","1088769218","ADAUSDC","Stop-Market","BUY","0","14.8ADA","2025-07-28 17:23:01","0ADA","0","0USDC","CANCELED"
"2025-07-28 17:23:00","1387849410","DOGEUSDC","Stop-Market","BUY","0","160DOGE","2025-07-28 17:23:01","0DOGE","0","0USDC","CANCELED"
"2025-07-28 17:22:00","1088764424","ADAUSDC","Stop-Market","BUY","0","35.2ADA","2025-07-28 17:22:01","0ADA","0","0USDC","CANCELED"
"2025-07-28 16:50:02","1387707299","DOGEUSDC","Stop-Market","SELL","0","24DOGE","2025-07-28 16:50:03","0DOGE","0","0USDC","CANCELED"
"2025-07-28 16:13:03","1387549545","DOGEUSDC","Stop-Market","BUY","0","259DOGE","2025-07-28 16:13:04","0DOGE","0","0USDC","CANCELED"
"2025-07-28 16:08:43","1088553048","ADAUSDC","Stop-Market","BUY","0","23.4ADA","2025-07-28 16:08:44","0ADA","0","0USDC","CANCELED"
"2025-07-28 16:08:26","1088551859","ADAUSDC","Stop-Market","BUY","0","23.4ADA","2025-07-28 16:08:27","0ADA","0","0USDC","CANCELED"
"2025-07-28 16:08:13","1088550869","ADAUSDC","Stop-Market","BUY","0","19ADA","2025-07-28 16:08:14","0ADA","0","0USDC","CANCELED"
"2025-07-28 14:54:00","1088361992","ADAUSDC","Stop-Market","BUY","0","26.5ADA","2025-07-28 14:54:01","0ADA","0","0USDC","CANCELED"
"2025-07-28 11:17:02","1087708436","ADAUSDC","Stop-Market","BUY","0","46.1ADA","2025-07-28 11:17:55","46.1ADA","0.8268","38.11548USDC","FILLED"
"2025-07-28 11:17:01","1386321145","DOGEUSDC","Stop-Market","BUY","0","20DOGE","2025-07-28 11:17:55","20DOGE","0.24037","4.8074USDC","FILLED"
"2025-07-28 11:16:01","1087707558","ADAUSDC","Stop-Market","BUY","0","32.3ADA","2025-07-28 11:17:02","0ADA","0","0USDC","CANCELED"
"2025-07-28 11:15:00","1087706588","ADAUSDC","Stop-Market","BUY","0","32.5ADA","2025-07-28 11:16:02","0ADA","0","0USDC","CANCELED"
"2025-07-28 11:14:00","1386316614","DOGEUSDC","Stop-Market","BUY","0","88DOGE","2025-07-28 11:14:13","88DOGE","0.24049","21.16312USDC","FILLED"
"2025-07-28 10:42:02","1087664922","ADAUSDC","Stop-Market","BUY","0","133.2ADA","2025-07-28 10:42:49","133.2ADA","0.8286","110.36952USDC","FILLED"
"2025-07-28 10:42:02","1386248495","DOGEUSDC","Stop-Market","BUY","0","6DOGE","2025-07-28 10:42:49","6DOGE","0.24084333","1.44506USDC","FILLED"
"2025-07-28 10:41:01","1087662826","ADAUSDC","Stop-Market","BUY","0","120.9ADA","2025-07-28 10:42:02","0ADA","0","0USDC","CANCELED"
"2025-07-28 10:40:02","1087660898","ADAUSDC","Stop-Market","BUY","0","100.8ADA","2025-07-28 10:41:02","0ADA","0","0USDC","CANCELED"
"2025-07-28 10:40:01","1386244082","DOGEUSDC","Stop-Market","BUY","0","12DOGE","2025-07-28 10:40:35","12DOGE","0.24088","2.89056USDC","FILLED"
"2025-07-28 10:39:01","1087658358","ADAUSDC","Stop-Market","BUY","0","90.5ADA","2025-07-28 10:40:02","0ADA","0","0USDC","CANCELED"
"2025-07-28 10:39:01","1386240670","DOGEUSDC","Stop-Market","BUY","0","153DOGE","2025-07-28 10:39:22","153DOGE","0.24083","36.84699USDC","FILLED"
"2025-07-28 10:26:02","1087634884","ADAUSDC","Stop-Market","SELL","0","6.2ADA","2025-07-28 10:26:03","6.2ADA","0.8374","5.19188USDC","FILLED"
"2025-07-28 10:16:01","1386191770","DOGEUSDC","Stop-Market","BUY","0","193DOGE","2025-07-28 10:16:11","193DOGE","0.24131689","46.57416USDC","FILLED"
"2025-07-28 10:15:02","1386189396","DOGEUSDC","Stop-Market","BUY","0","113DOGE","2025-07-28 10:16:02","0DOGE","0","0USDC","CANCELED"
"2025-07-28 10:14:01","1386187433","DOGEUSDC","Stop-Market","BUY","0","113DOGE","2025-07-28 10:15:02","0DOGE","0","0USDC","CANCELED"
"2025-07-28 09:54:02","1386142046","DOGEUSDC","Stop-Market","SELL","0","59DOGE","2025-07-28 09:54:08","59DOGE","0.24247203","14.30585USDC","FILLED"
"2025-07-28 09:54:01","1087578843","ADAUSDC","Stop-Market","SELL","0","59.3ADA","2025-07-28 09:54:03","59.3ADA","0.8359","49.56887USDC","FILLED"
"2025-07-28 09:53:02","1386139585","DOGEUSDC","Stop-Market","SELL","0","46DOGE","2025-07-28 09:54:03","0DOGE","0","0USDC","CANCELED"
